Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
36142257,05/09/2017 08:02:00 AM,05/10/2017 12:00:00 PM,DSNY,Manhattan 07,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10025,,,BROADWAY,WEST 98 STREET,BROADWAY,WEST 98 STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,05/10/2017 12:00:00 PM,07 MANHATTAN,,MANHATTAN,992327,229267,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79595730280253,-73.97082869895915,"(40.79595730280253, -73.97082869895915)"
35941660,04/13/2017 11:29:00 AM,04/15/2017 12:00:00 PM,DSNY,Bronx 08,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10463,,,,,WEST 231 STREET,BROADWAY,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,04/15/2017 12:00:00 PM,Unspecified BRONX,,BRONX,1010580,259508,PHONE,Unspecified,BRONX,,,,,,,,40.87892448779634,-73.90478656028658,"(40.87892448779634, -73.90478656028658)"
35940599,04/13/2017 11:00:00 AM,04/15/2017 12:00:00 PM,DSNY,Bronx 08,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10471,,,,,WEST 258 STREET,RIVERDALE AVENUE,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation removed the items.,04/22/2017 12:00:00 PM,08 BRONX,,BRONX,1010693,269361,PHONE,Unspecified,BRONX,,,,,,,,40.90596749630534,-73.90433902485658,"(40.90596749630534, -73.90433902485658)"
35556452,02/22/2017 10:04:00 PM,02/23/2017 12:00:00 PM,DSNY,BCC - Bronx,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10469,3366 BOSTON ROAD,BOSTON ROAD,,,,,ADDRESS,BRONX,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,02/23/2017 12:00:00 PM,12 BRONX,2047330008,BRONX,1025299,258052,PHONE,Unspecified,BRONX,,,,,,,,40.874872038112315,-73.85156933612139,"(40.874872038112315, -73.85156933612139)"
35168675,01/04/2017 01:25:00 PM,01/05/2017 12:00:00 PM,DSNY,BCC - Staten Island,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10314,32 SIMMONS LANE,SIMMONS LANE,VICTORY BOULEVARD,SIMMONS LOOP,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,01/05/2017 12:00:00 PM,02 STATEN ISLAND,5026200348,STATEN ISLAND,932879,155910,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.594464278465935,-74.18497436935063,"(40.594464278465935, -74.18497436935063)"
35086585,12/21/2016 03:17:00 PM,12/21/2016 03:17:00 PM,DSNY,BCC - Queens East,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11361,,,,,40 AVENUE,BELL BOULEVARD,INTERSECTION,Bayside,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,12/21/2016 03:17:00 PM,11 QUEENS,,QUEENS,1047595,217802,PHONE,Unspecified,QUEENS,,,,,,,,40.76426566610473,-73.77132860459679,"(40.76426566610473, -73.77132860459679)"
34905751,12/01/2016 09:13:00 AM,12/03/2016 12:00:00 PM,DSNY,Manhattan 06,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10003,,,,,EAST 15 STREET,3 AVENUE,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,12/03/2016 12:00:00 PM,06 MANHATTAN,,MANHATTAN,987942,206685,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73397846974231,-73.98667818939326,"(40.73397846974231, -73.98667818939326)"
34864368,11/25/2016 01:54:00 AM,11/25/2016 12:00:00 PM,DSNY,BCC - Staten Island,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10314,,,,,MARSH AVENUE,RICHMOND HILL ROAD,INTERSECTION,STATEN ISLAND,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,11/25/2016 12:00:00 PM,02 STATEN ISLAND,,STATEN ISLAND,939716,152374,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.584795672043185,-74.1603327643632,"(40.584795672043185, -74.1603327643632)"
34753918,11/11/2016 10:01:00 AM,11/12/2016 12:00:00 PM,DSNY,Manhattan 07,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10024,,,,,WEST 84 STREET,COLUMBUS AVENUE,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,11/12/2016 12:00:00 PM,07 MANHATTAN,,MANHATTAN,991690,225337,PHONE,Unspecified,MANHATTAN,,,,,,,,40.78517106970749,-73.97313367344907,"(40.78517106970749, -73.97313367344907)"
34686592,11/01/2016 09:02:00 AM,11/02/2016 12:00:00 PM,DSNY,Manhattan 07,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10025,2600 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,11/02/2016 12:00:00 PM,07 MANHATTAN,1018707502,MANHATTAN,992349,229300,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79604785870771,-73.97074920285566,"(40.79604785870771, -73.97074920285566)"
34616636,10/23/2016 02:36:00 PM,10/24/2016 12:00:00 PM,DSNY,Manhattan 06,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10022,398 EAST   52 STREET,EAST   52 STREET,1 AVENUE,,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,10/24/2016 12:00:00 PM,06 MANHATTAN,1013630047,MANHATTAN,993967,214341,PHONE,Unspecified,MANHATTAN,,,,,,,,40.75498770564744,-73.96492717660713,"(40.75498770564744, -73.96492717660713)"
34565186,10/18/2016 08:50:00 AM,10/19/2016 12:00:00 PM,DSNY,BCC - Manhattan,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10026,45 WEST  110 STREET,WEST  110 STREET,,,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",10/19/2016 12:00:00 PM,10 MANHATTAN,1015940007,MANHATTAN,997827,229876,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79762210325392,-73.95096339328168,"(40.79762210325392, -73.95096339328168)"
34267256,09/07/2016 08:01:00 AM,09/08/2016 12:00:00 PM,DSNY,BCC - Brooklyn South,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11220,471 53 STREET,53 STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,09/08/2016 12:00:00 PM,07 BROOKLYN,3008070052,BROOKLYN,980690,173866,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64389792177536,-74.01282817410572,"(40.64389792177536, -74.01282817410572)"
34174653,08/25/2016 12:15:00 PM,08/26/2016 12:00:00 PM,DSNY,Manhattan 02,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10012,,,,,MERCER STREET,WEST HOUSTON STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,08/26/2016 12:00:00 PM,02 MANHATTAN,,MANHATTAN,984912,203704,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72579709959914,-73.99761160457604,"(40.72579709959914, -73.99761160457604)"
34124633,08/19/2016 02:47:00 PM,08/20/2016 12:00:00 PM,DSNY,Manhattan 07,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10024,518 COLUMBUS AVENUE,COLUMBUS AVENUE,WEST 84 STREET,WEST 85 STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,08/20/2016 12:00:00 PM,07 MANHATTAN,1012150033,MANHATTAN,991796,225535,PHONE,Unspecified,MANHATTAN,,,,,,,,40.78571443698599,-73.97275067812564,"(40.78571443698599, -73.97275067812564)"
34014752,08/05/2016 01:33:00 PM,08/06/2016 12:00:00 PM,DSNY,Bronx 08,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10471,,,,,WEST 259 STREET,RIVERDALE AVENUE,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation cleaned the location.,08/06/2016 12:00:00 PM,08 BRONX,,BRONX,1010759,269687,PHONE,Unspecified,BRONX,,,,,,,,40.90686206203151,-73.90409897036128,"(40.90686206203151, -73.90409897036128)"
33992763,08/02/2016 12:05:00 PM,08/04/2016 12:00:00 PM,DSNY,BCC - Brooklyn South,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,11231,,,,,COURT STREET,DEGRAW STREET,INTERSECTION,BROOKLYN,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,08/04/2016 12:00:00 PM,06 BROOKLYN,,BROOKLYN,985572,188382,PHONE,Unspecified,BROOKLYN,,,,,,,,40.683741742780825,-73.9952334328601,"(40.683741742780825, -73.9952334328601)"
33975025,07/31/2016 01:48:00 PM,07/31/2016 01:48:00 PM,DSNY,Manhattan 03,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10009,104 EAST    7 STREET,EAST    7 STREET,,,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,07/31/2016 01:48:00 PM,03 MANHATTAN,1004340016,MANHATTAN,988443,203998,PHONE,Unspecified,MANHATTAN,,,,,,,,40.726603089102504,-73.98487210999649,"(40.726603089102504, -73.98487210999649)"
33954315,07/27/2016 03:21:00 PM,07/28/2016 12:00:00 PM,DSNY,BCC - Bronx,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10468,1 WEST FORDHAM ROAD,WEST FORDHAM ROAD,EAST FORDHAM ROAD,DAVIDSON AVENUE,,,ADDRESS,BRONX,,DSNY Garage,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/28/2016 12:00:00 PM,07 BRONX,2032000020,BRONX,1011562,253628,PHONE,Unspecified,BRONX,,,,,,,,40.86278271317745,-73.90125946398237,"(40.86278271317745, -73.90125946398237)"
33950790,07/28/2016 01:53:00 PM,07/28/2016 01:53:00 PM,DSNY,BCC - Manhattan,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10025,,,WEST 114 STREET,BROADWAY,WEST 114 STREET,BROADWAY,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,07/28/2016 01:53:00 PM,09 MANHATTAN,,MANHATTAN,993981,233184,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80670672847891,-73.9648493528466,"(40.80670672847891, -73.9648493528466)"
33896339,07/21/2016 12:34:00 PM,07/21/2016 12:34:00 PM,DSNY,Manhattan 02,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10012,,,MERCER STREET,WEST HOUSTON STREET,MERCER STREET,WEST HOUSTON STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,07/21/2016 12:34:00 PM,02 MANHATTAN,,MANHATTAN,984912,203704,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72579709959914,-73.99761160457604,"(40.72579709959914, -73.99761160457604)"
33811895,07/11/2016 10:56:00 AM,07/13/2016 12:00:00 PM,DSNY,Bronx 08,Overflowing Recycling Baskets,6R Overflowing Recycling Baskets,Sidewalk,10471,,,WEST 251 STREET,BROADWAY,WEST 251 STREET,BROADWAY,INTERSECTION,BRONX,,N/A,Closed,,The Department of Sanitation cleaned the location.,07/13/2016 12:00:00 PM,08 BRONX,,BRONX,1012807,265661,PHONE,Unspecified,BRONX,,,,,,,,40.895805602326625,-73.89670714663886,"(40.895805602326625, -73.89670714663886)"
